,minimum,maximum
CYTDK2,0.0,15.78627808136
XPPT,0.0,15.3601977012964
HXPRT,0.0,34.554652948693395
NDPK5,-29.518143163739797,70.3352187390151
SHK3Dr,0.3353520809850699,1.683573613240887
NDPK6,0.0,18.875360836821898
NDPK8,-29.51851756729926,67.823064316781
DHORTS,-2.3149530760325003,-0.29107127073028655
OMPDC,0.2910712707302825,2.314953076032107
PYNP2r,-54.9217609902108,24.341561531281744
G5SD,0.19450946885921322,26.171987345412678
CS,0.9460768806028766,11.82938696268013
ICDHyr,0.9460768806028673,11.296786487599876
ALATA_L2,0.0,14.294996751137104
DURIPP,-0.023023839144525337,38.75201056679362
ACALD,-234.6060192298313,101.85928450738227
PTRCTA,0.0,10.35070960699705
ACS,0.0,106.9427924114108
CYSDS,0.0,29.139175220736877
MAN6PI,-1.723991729717971e-13,0.0
PPA,2.744907804696651,118.833817999766
APRAUR,0.00039244180457899213,0.0003924418057318712
TRPAS2,-0.05001697196787802,13.485444029016048
PPCK,0.0,61.1851425771472
ME1,0.0,64.6044376271584
DB4PS,0.0007848836091579844,0.0007848836097224656
ALAR,0.03667659035529496,39.208341083711076
RBFK,0.00019622090228949612,29.4101982338968
ALATA_L,-59.336120902574955,18.395817986549826
XYLK,0.0,0.0
RBK,0.0,49.8087964294464
GLYK,0.0,103.090147956412
PPM,-108.778321030262,30.239996918184396
ASPTA,-92.8109587873752,-2.5762335013616284
ACP1_FMN,0.0,29.41000201299451
RBFSb,0.00039244180457899224,0.00039244180471836827
NDP3,0.0,24.4037537681484
CDPPH,0.0,18.1616762002152
NDP7,0.0,18.1616762002152
FBP,0.0,117.470360783562
EX_pi_e,-6.241656800202921,-0.8487706711831762
GLGC,0.0,65.27551422575868
ALATA_D2,0.0,14.2949967511371
PYK,0.0,124.81886630885332
SHCHD2,0.00019622090228949604,0.0001962209022894998
EX_co2_e,-16.848643281890777,20.901559621252225
A5PISO,0.034239227577977004,0.03423922757810956
PMDPHT,0.0003924418045789921,0.0003924418045732117
CPPPGO,0.0,0.00019622090234860487
EX_met__L_e,0.0,-1.5104771365148986e-12
GTHOr,0.0,47.571874434112
ILETA,-0.25564063910957563,-0.25564063910881163
DHORD5,0.0,2.314953076033009
EX_metsox_S__L_e,0.0,6.330334037382176e-13
GLYCTO2,0.0,37.248660934693866
VALTA,-19.2801371978824,19.2801371978824
GLYCTO3,0.0,37.24866093469667
IPPMIb,-0.39642869654385837,-0.39642869654434526
GLYCTO4,0.0,3.17429883147456
ORPT,-2.314953076033271,-0.2910712707302693
RBFSa,0.0007848836091579844,0.0007848836093235556
ACHBS,0.25564063910881163,0.25564063911005974
PFK_3,0.0,83.5330585114882
DHAD2,0.25564063910881163,0.25564063910739593
ACLS,0.7693680792473377,0.7693680792459296
TRPS2,0.0,13.4854440290161
PSCVT,0.33535208098506475,1.6835736132406798
G3PD5,0.0,37.24826849288663
G1PP,0.0,71.5388958126951
PFL,0.0,41.913366779542876
EX_acgam_e,0.0,0.0
ANS,0.05001697196790055,0.050016971967513
